store_code,address,district,state,pin_code,phone,status
PMBJK01989,"6/1207 Erode Main RoadKalingarayan Palayam, Erode 638301",Erode,Tamil Nadu,638301,8675362410,Operational
PMBJK01990,"D. No-318, Mc Roadtaluka-Perundurai Dt-Erode 638052",Erode,Tamil Nadu,638052,9578316369,Operational
PMBJK01991,"Shop No-2 D. No-34, 1(A)Jawaharlal Nehru Street, Gobichethipalayam 638476",Erode,Tamil Nadu,638476,9994356701,Operational
PMBJK01992,D. No-269 A Kamaraj Road Anthiyur Erode 638501,Erode,Tamil Nadu,638501,9842382405,Operational
PMBJK01993,"9/188 Mattur Main Road Chittar, Bhavani, Erode 638001",Erode,Tamil Nadu,638001,9965659789,Operational
PMBJK01994,No-320 Mysore Trunk Road Sathyamangalam Erode 638402,Erode,Tamil Nadu,638402,8675362410,Operational
PMBJK01995,"D. No-39 Msk Arcade, Vinayagar Koil Street, Poodurai RoadNadarmedu Erode-638002",Erode,Tamil Nadu,638002,9043000044,Operational
PMBJK01996,"Door No- 26, Arachalur Mainroad, Erode 638101",Erode,Tamil Nadu,638101,9443409414,Operational
PMBJK01998,"308, Aadhipara Sakthi Complex, Marappa Street, Skc Road",Erode,Tamil Nadu,638009,9965152053,Operational
PMBJK03267,"No-23 D, Boddhar St, Gobichettipalayam, Erode, Tamil Nadu-638476",Erode,Tamil Nadu,638476,9489415000,Operational
PMBJK03420,"No-158 A, Bhavani Main Road, Kavinthapadi, Bhavani Tk, Erode, Tamil Nadu",Erode,Tamil Nadu,638301,9489415000,Operational
PMBJK03459,"41, Cutcherry St, Gobichettipalayam Tamilnadu",Erode,Tamil Nadu,638452,9843213709,Operational
PMBJK03614,"No-222/1, Ward No-1, Sathy To Athan1, Main Road, T. N Palayam, Gobi, Erode, Tamil Nadu",Erode,Tamil Nadu,638452,9489415000,Operational
PMBJK03711,"27, Bharathi Palayam, Opp To Kotak Mahindra Bank, Poondwai Road, Erode, Tamil Nadu",Erode,Tamil Nadu,638002,9994509453,Operational
PMBJK04150,"B92, Sampath Nagar Main Road, Erode",Erode,Tamil Nadu,638009,9865931903,Operational
PMBJK04762,"58/1, Ground Floor, North Face, Thiru Vi Ka Street, Sathy, Erode",Erode,Tamil Nadu,638459,9445454562,Operational
PMBJK05220,"228, Nethaji Road, Erode, Erode",Erode,Tamil Nadu,638001,8610908668,Operational
PMBJK05221,"6/1,2, Chennimalai, East Raja Street, Perundurai, Erode",Erode,Tamil Nadu,638052,8973592477,Operational
PMBJK05223,"26, Krishnampalayam Road, Karungapalayam, Erode",Erode,Tamil Nadu,638003,9344670095,Operational
PMBJK05250,"1/1, Shop No-7, Bhavani Main Road, Agraharam, Erode, Tamil Nadu",Erode,Tamil Nadu,638005,9344774907,Operational
PMBJK05618,"423/1, Shop No-2, Solar, Varshana Sri Complex, Karur Main Road, Erode",Erode,Tamil Nadu,698002,9865931903,Operational
PMBJK05676,"1/37, The Erode College of Pharmacy, Perundurai, Main Road, Veeppampalayam, Vallipurathanpalayam, Erode",Erode,Tamil Nadu,638112,9442324397,Operational
PMBJK05972,"147/3, Shop No-2, Ground Floor, Nadupalayam, Kanjikovil Road, Chithode",Erode,Tamil Nadu,638102,9524164835,Operational
PMBJK06166,"152/F, Old Bus Stand Road",Erode,Tamil Nadu,638052,8940322923,Operational
PMBJK06315,"D.No-507, Shop No-5, Ground Floor",Erode,Tamil Nadu,638011,9677168996,Operational
PMBJK06721,"72/8, 11 GP Complex, Guruswamy Marriage Hall, Sengodampalayam",Erode,Tamil Nadu,638012,,Operational
PMBJK06926,"263/A1, East Face, Ist Vaikalmedu, Sasthri Nagar",Erode,Tamil Nadu,638002,,Operational
PMBJK07075,"No-286, Muniyappan Kovil Street, Manickampalayaa",Erode,Tamil Nadu,638004,,Operational
PMBJK07159,"No-55/A7, Palanisamy Street, Kavindapadi Busstand, Kavindapadi",Erode,Tamil Nadu,638455,,Operational
PMBJK07559,"43A/128B, Iraniyan Street, Rangampalayam",Erode,Tamil Nadu,638009,,Operational
PMBJK08215,"No-155, West Rathaa Street, Kanchikovil, Perundurai Taluka, Erode",Erode,Tamil Nadu,638116,,Operational
PMBJK02068,"D. No-739, Green Woods, Maruthanallur, Kumbakonam",Thanjavur,Tamil Nadu,612402,9786571101,Operational
PMBJK02069,"No-127/B, Kadai Street, Keelpagam, Periya Kandai Theru, Pattukottai",Thanjavur,Tamil Nadu,614601,9443186046,Operational
PMBJK02070,"Jattar Complex, Subbiah Pillai Street, Pattukkotai",Thanjavur,Tamil Nadu,614601,7639066380,Operational
PMBJK02071,"1G, Kasi Viswanathar No-rth Street, Kumbakonam",Thanjavur,Tamil Nadu,612001,9842525757,Operational
PMBJK02072,"No-2635 South Main Street, Thanjavur-613009",Thanjavur,Tamil Nadu,613009,9884285385,Operational
PMBJK02073,"113 A, Shop No-2, Santhosh Complex, Kennedy Squire, Opp to Yamaha Showroom, Medical College Road, Thanjavur",Thanjavur,Tamil Nadu,613007,8903631886,Operational
PMBJK02074,"3377, Fathima Nagar, N. K. Road, Thanjavur-613001 Tamil Nadu.",Thanjavur,Tamil Nadu,613001,9443476744,Operational
PMBJK02923,"212 Main Road, Alathur, Pattukkottai, Thanjavur -614901 Tamil Nadu.",Thanjavur,Tamil Nadu,614901,9445315919,Operational
PMBJK03527,"495/2, V. R. N Complex, Avanam Road, Peravurani- 614804",Thanjavur,Tamil Nadu,614804,9629813699,Operational
PMBJK04021,"Shop No-6, From West, 1727/110, Vallalar Nager, M. C. Road, Thanjavur",Thanjavur,Tamil Nadu,612101,9894772794,Operational
PMBJK04342,"34A, No-2, Karaikal Main Road, Srinivasa Nallur, Kumbakonam, Thanjavur",Thanjavur,Tamil Nadu,612204,9688989234,Operational
PMBJK04394,"26, R.R Nagar, F.C.I Colony, Thanjavur",Thanjavur,Tamil Nadu,613005,9566632482,Operational
PMBJK04443,"140/2, Ground Floor, Dharasuram, North Street, Melavilakam, Kumbakonam, Thanjavur",Thanjavur,Tamil Nadu,612702,8778902236,Operational
PMBJK04468,"Shop No-11/5, Sundaram Complex, Thereku Raja Veedhi, Papanasan, Thanjavur",Thanjavur,Tamil Nadu,614205,9790004532,Operational
PMBJK04554,"No.2/5, Shop No. 2, Ground Floor, Mangalam Complex, Selvam Nagar, Thanjavur",Thanjavur,Tamil Nadu,613007,9176666805,Operational
PMBJK04739,"92, 20A9/686/1, Fround Floor, Shop No. 6, Mutt Street, Kumbakonam, Thanjavur",Thanjavur,Tamil Nadu,612001,9486199164,Operational
PMBJK05026,"No-5, Ground Floor, Parisal, Durai Road, Ayyampettai, Papanasam",Thanjavur,Tamil Nadu,614201,9585590474,Operational
PMBJK05027,"294/6, Store No-6, Main Road, S. Puttur, Thiruvidai Maruthy, Thanjavur",Thanjavur,Tamil Nadu,612201,9688191595,Operational
PMBJK05194,"18/3, Ground Floor, South Car Street, Thiruppanandhal, Thanjavur",Thanjavur,Tamil Nadu,612504,9080252236,Operational
PMBJK05199,"97/4, Thirumanjanaveethi, Swami Malai, Kumbakonam, Thanjavur",Thanjavur,Tamil Nadu,612302,9489428430,Operational
PMBJK05241,"3, Raja Vasantham Towers, 124, Ground Floor, Gowtham Nagar, Nagai Road, Thanjavur",Thanjavur,Tamil Nadu,613001,9894122667,Operational
PMBJK05317,"No-7, Kudamuruti, Thirukkattupalli Town, Thanjavur",Thanjavur,Tamil Nadu,613104,8903631886,Operational
PMBJK05409,"2095, Seshya Sasthiri Road, Karanthai, Thanjavur",Thanjavur,Tamil Nadu,613002,9487906822,Operational
PMBJK05514,"37/1542, East, Ground Floor, Nayakkan Street, Thanjavur",Thanjavur,Tamil Nadu,613009,9884285985,Operational
PMBJK05703,"No 295, Ground Floor, Sivan Therkku Veethi Pandanallur, Thiruvidaimaruthur, Thanjavur",Thanjavur,Tamil Nadu,609807,9751238747,Operational
PMBJK05912,"2851/13B, Ground Floor, Dr. S J Complex, Arulananda Nagar",Thanjavur,Tamil Nadu,613007,8903631886,Operational
PMBJK05979,"84/10, Ground Floor, Odathrai Street, Near Thiruvaiyaru Bus Stand",Thanjavur,Tamil Nadu,613204,9159554007,Operational
PMBJK06412,"No-18, Shop No-1 & 2, Ground Floor, Kavalkara Street",Thanjavur,Tamil Nadu,614625,8838160447,Operational
PMBJK06786,"21, Ground Floor, South Street, Thirupuvanam",Thanjavur,Tamil Nadu,612103,,Operational
PMBJK06788,"No-67/10, 67/11, Naga Complex, Athirampattinam, Shop No-4 and 5 from East Side, North facing, Ground Floor, Thaikkal Street, Sethu Road",Thanjavur,Tamil Nadu,614701,,Operational
PMBJK07412,"No-71, Shop No-01, Ground Floor, Sri Complex, Medical College, 2nd Gate Opposite, M.C Road",Thanjavur,Tamil Nadu,613004,,Operational
PMBJK07927,"149/4, Shop No-4, Ground Floor, Bazzar Street, Madukkur",Thanjavur,Tamil Nadu,614903,,Operational
PMBJK08003,"T S.No-808, Shop No-4, Near Staircase, Somanathanpattinam, Thiruvathevan",Thanjavur,Tamil Nadu,614612,,Operational
PMBJK08113,"No-3/42/1, Ground Floor, Hospital Road, Natchiyar Koil",Thanjavur,Tamil Nadu,612602,,Operational
PMBJK08190,"201, Railway Station Road, Aduthurai, Thiruvidaimaruthur",Thanjavur,Tamil Nadu,612101,,Operational
PMBJK01964,"Suham Trust, Veerapandi, Salem",Salem,Tamil Nadu,636308,9092311667,Operational
PMBJK02052,"D. No- 40. Kannakurichi Main Road, Manakkadu, Near Uzhavar Chandhai, Husthampatty, 636007",Salem,Tamil Nadu,636007,9655656097,Operational
PMBJK02053,"78, Karungalpatty Main Road, Gugai, Salem-636006",Salem,Tamil Nadu,636006,9688883259,Operational
PMBJK02054,"25 Chairman Rajarathinam Street Opp Kamala Hospital, Agraharam, Salem-636007",Salem,Tamil Nadu,636007,9842711234,Operational
PMBJK02055,"88/103 Town Railway Station Road, Salem-636001.",Salem,Tamil Nadu,636001,9842711234,Operational
PMBJK02056,"D. No-6/65 A Block No-6 Then Azagapuram, Salem -636004",Salem,Tamil Nadu,636004,9600455443,Operational
PMBJK02057,D. No-142/34 Near Esi Salemcamp(Po) Mettur Dam Salem 636 456,Salem,Tamil Nadu,636456,9894028106,Operational
PMBJK02058,"No-83 Dharmapuri Main Road, Taluka-Omalur, Salem 636309",Salem,Tamil Nadu,636309,9791249453,Operational
PMBJK02059,"9/66 A West Main Road, Opposite Esi Hospital, Mettur, Salem 636401",Salem,Tamil Nadu,636401,9788311107,Operational
PMBJK02060,"3/153-1, Karthanur, Pottiyapuram, Kadaiyampatty, Salem 636308",Salem,Tamil Nadu,636308,9865975948,Operational
PMBJK02061,"37A, Periyakadai Veethi, Attayampatty, Salem 637 501",Salem,Tamil Nadu,637501,7667774305,Operational
PMBJK02062,"34 Rangi Street, Jari Kondalampatty, Salem, Tamil Nadu",Salem,Tamil Nadu,636010,9486264614,Operational
PMBJK02959,"1.15.17 M, New Eadappadi Road, Sankari, Salem",Salem,Tamil Nadu,637301,9442435230,Operational
PMBJK02961,"27- Nainampatty, Salem Main Road, Vellandi Valasu, Idappadi, Salem",Salem,Tamil Nadu,637105,9965019199,Operational
PMBJK02997,"11, PeramaNo-or Main Road Near 4 Roads Hasthampatty, Salem",Salem,Tamil Nadu,636007,9362113938,Operational
PMBJK03082,"54, Tvk Road, Ammapet, Salem",Salem,Tamil Nadu,636001,9842716007,Operational
PMBJK03205,"Old No-6/77J, New No-6/452, Opposite Union Office, Mummudi, Thalaivasal, Attur, Salam, Tn-636102",Salem,Tamil Nadu,636102,9941398130,Operational
PMBJK03266,"1/3, Majith St, Shevapet, Salem 636002",Salem,Tamil Nadu,636002,8695446674,Operational
PMBJK03273,"Natchanampatty, Theevattipatty Post, Kadayampatty Taluk, Salem 636351",Salem,Tamil Nadu,636351,9442686742,Operational
PMBJK03421,"Ganthi Nagar, Elampillai, Salem, Tamil Nadu- 637502",Salem,Tamil Nadu,637502,9865457153,Operational
PMBJK03458,"12/48, Gandhi Nagar, Panamarathupatti Salem, Tamilnadu",Salem,Tamil Nadu,636204,9443885708,Operational
PMBJK03826,"D. No-49, Gorimedu Main Road, Jayapal Land, Salem, Tamil Nadu-636008",Salem,Tamil Nadu,636008,9363324463,Operational
PMBJK04155,"3/29C, Vanavasi Mel Road, Near Bus Stand, Vanavasi Village, Salem",Salem,Tamil Nadu,636457,9940490490,Operational
PMBJK04227,"139, Navalar Nedunchzian Salai, Shevapet, Salem",Salem,Tamil Nadu,636002,9787822235,Operational
PMBJK04560,"3/110, Attur Main Road, Ayothiyapattinam, Salem",Salem,Tamil Nadu,636016,9442924472,Operational
PMBJK04923,"566-57, T.V.K. Road, Ammapet, Salem",Salem,Tamil Nadu,636003,9786600077,Operational
PMBJK05826,"D. No-6/65A, Block No-6, Then Azhagapuram",Salem,Tamil Nadu,636004,9380090098,Operational
PMBJK07423,"9-96-2, 2nd Shop From West Side, South Facing, Ground Floor, Erumapalayam Road",Salem,Tamil Nadu,636201,,Operational
PMBJK07651,"166/3, Angalamman Kovil Street, Mettur Main Road, Near Taluk Office",Salem,Tamil Nadu,636455,,Operational
PMBJK08430,"13/290B, East Facing-South to North, Shop No-3, Rajamurugan Complex, Ganapathipalayam, Mohan Nagar",Salem,Tamil Nadu,636030,,Operational
PMBJK02095,53 Middle Street Kailasapuram Tirunelveli Junction Tirunelveli,Tirunelveli,Tamil Nadu,627001,9442063362,Operational
PMBJK02096,"94 A-1 Indra Colony, Bye Pass Road, Tirunelveli-627003",Tirunelveli,Tamil Nadu,627003,9364453749,Operational
PMBJK02097,"496H, Shop 1, Vanavil Vaniga Valagam, Madurai Road, Udaiyarpatti, Thachanallur, Tirunelveli",Tirunelveli,Tamil Nadu,627001,9442535896,Operational
PMBJK02098,"Ts No- 75/1A, 1B Shop 1, Selvarajanagar, Complex Stc 60 Scheme Road, Perumalpuram, Tirunelveli",Tirunelveli,Tamil Nadu,627001,9385594141,Operational
PMBJK02099,"42, Main Bazar, Veeravanallur, Tirunelveli-627426",Tirunelveli,Tamil Nadu,627426,7708925656,Operational
PMBJK02100,"299, Cheranmahadevi Road, Globe Radio Factory(Opp) Pettai, Tirunelveli, Tamilnadu. 627004",Tirunelveli,Tamil Nadu,627004,9629698622,Operational
PMBJK02101,"224 Room2, Rpk Complex, West Car Street, Tirunelveli 627006",Tirunelveli,Tamil Nadu,627006,9943562692,Operational
PMBJK02102,"129-D2, Anna Salai, Kalakad, Nangnneri, Tirunelveli-627501.",Tirunelveli,Tamil Nadu,627501,9443150426,Operational
PMBJK02103,"D., 2/2A/7, St. Thomas Road, Maharaja Nagar, Tirunelveli- 627011 Tn.",Tirunelveli,Tamil Nadu,627011,9443790030,Operational
PMBJK02811,"5, Ground Floor, Eyatpagai Nayanar Street, Palayamkottai, Tirunelveli, Tamil Nadu-627006.",Tirunelveli,Tamil Nadu,627006,9442063362,Operational
PMBJK02863,"S. 4308/1 Municipal New Ward 20, Old Ts18 Block 45, Kulavanigapuram Village Pallayamkottai 627002.",Tirunelveli,Tamil Nadu,627002,9385594141,Operational
PMBJK02869,"89, West Car Street, Ambasamudram, Tirunelveli",Tirunelveli,Tamil Nadu,627401,9488484672,Operational
PMBJK03006,"Old No- : 297, New No- : 40, No-rth Car Street, Sankarankovil",Tirunelveli,Tamil Nadu,627756,9443135812,Operational
PMBJK03031,"Door47, Bye-Pass (Opp. Passport Office) Tirunelveli",Tirunelveli,Tamil Nadu,627005,9442063362,Operational
PMBJK03049,"12/267, Radhapuram Road, Vadakkankulam, Tirunelvelli, Tamil Nadu 627116.",Tirunelveli,Tamil Nadu,627116,9500031955,Operational
PMBJK03088,"40/3C-1A, Mela Avani Moola Veedhi, Near Old Bus Stand, Tenkasi",Tirunelveli,Tamil Nadu,627811,9994377221,Operational
PMBJK03127,"117 A, Abul Kalam Azad Road, Melapalayam, Tirunelveli 627005.",Tirunelveli,Tamil Nadu,627005,9894176740,Operational
PMBJK03654,"Door No-14/3, Rc Church Street, Alangulam, Tirunelveli, Tamil Nadu",Tirunelveli,Tamil Nadu,641305,9095267979,Operational
PMBJK03793,"No-15, Bus Stand, Cheranmahadevi, Tirunelveli, Tamil Nadu-",Tirunelveli,Tamil Nadu,627414,7305210888,Operational
PMBJK04043,"257-B, St. Antony's Complex, North Main Road, Vallioor, Tirunelveli",Tirunelveli,Tamil Nadu,627117,9894091563,Operational
PMBJK04662,"179, Anna Veethi, Melapalayam, Tiruneveli",Tirunelveli,Tamil Nadu,624005,9843834043,Operational
PMBJK04856,"6/4, Ground Floor, Madurai Main Road, Bala Backiya Complex, Tiruneveli",Tirunelveli,Tamil Nadu,627001,9042680577,Operational
PMBJK04898,"146, Kathar Mydeen Pallivasal Street, Pettai, Kadayanallur, Tirunelveli",Tirunelveli,Tamil Nadu,627751,7708268124,Operational
PMBJK05512,"D.No-98, Ground Floor, Gandhipazar, Puliyankudi, Tiruneveli",Tirunelveli,Tamil Nadu,627855,9488986145,Operational
PMBJK05549,"Rs 638/1, 638/21, Shop No-6, Ground Floor, Kurchi, Kulavanigapuram, Main Road Kulavanigapuram Village Tirunelveli",Tirunelveli,Tamil Nadu,627005,9385594141,Operational
PMBJK06009,"1231 P, West Phase, Ground Floor, Ismail Nagar, A Colony",Tirunelveli,Tamil Nadu,627011,9787768299,Operational
PMBJK06071,"130A, East Phasing, Ground Floor, Kuruvikulam Road",Tirunelveli,Tamil Nadu,627719,8838286494,Operational
PMBJK06088,"10/581E, Ground Floor, Sankarankovil Road, Ramayanpatti",Tirunelveli,Tamil Nadu,627358,9789431234,Operational
PMBJK06983,"105/3, North Facing, Ground Floor, Lakshinarasingapuram Rastasouth Main Road, Opp Post Office Eruvadinanguneru",Tirunelveli,Tamil Nadu,627103,,Operational
PMBJK01399,"Door2-187/1, Viruveedu Main Road, Viruveedu, Nilakottai, Dindigul 624208",Dindigul,Tamil Nadu,624208,9787226468,Operational
PMBJK01927,"D. No-83, Shop No-2, Pathima Complex, Nehruji Nagar, Dindigul",Dindigul,Tamil Nadu,624001,7810976951,Operational
PMBJK01972,"Suham Trust, Door No- 74B, Opp Canara Bank, Anna Nagar, Vedamadurai Town, Vedasandur, Dindigul",Dindigul,Tamil Nadu,624802,9994788307,Operational
PMBJK01973,"Door No-10-1-21A, Shop No-1, R. C Street, Kannivadi",Dindigul,Tamil Nadu,624705,9092311667,Operational
PMBJK01974,"D. No-6/145, Esa Nattu Kallan Building, Vandi Kaliamman Kovil Backside, Authoor",Dindigul,Tamil Nadu,624701,452230256,Operational
PMBJK01975,"D. No-65/48/1, Ground Floor, New Ammu Hall, Nehruji Road (New Dharapuram Road), Palani",Dindigul,Tamil Nadu,624601,9842143750,Operational
PMBJK01976,"D. No-10/360 Shop No-3 Sirunaicken Patti, A. Vellodu(Village), Dindigul",Dindigul,Tamil Nadu,624001,9095877691,Operational
PMBJK01977,"Oasis Foundation 1025 F Society Colony Oddanchatram, Dindigul",Dindigul,Tamil Nadu,624619,9994242791,Operational
PMBJK01979,"80-H1 Dhanalakshmi Complex, Main Road, Gujilyam Parai, Vedasandore, Dindigul",Dindigul,Tamil Nadu,624703,9843061531,Operational
PMBJK01980,"Rs. No-305/1 Dr. T. S. Soundaram Health Centre, Gandhigram Rural Institute-Du Gandhigram, Dindigul",Dindigul,Tamil Nadu,624302,9486209819,Operational
PMBJK01981,"D 1C, 1D, Ground Floor, Angu Complex, Near Batlagundu Bus Stop, Nilakottai Dindigul. 624202",Dindigul,Tamil Nadu,624202,9486925293,Operational
PMBJK03194,"D. No-16/3, Ground Floor, Mvm Nagar, Karur Road, Dindigul, Tamil Nadu-",Dindigul,Tamil Nadu,624005,7010539319,Operational
PMBJK03490,"27E/10, Opp To State Bank Of India, Dharapuram, Main Road Oddnachatram, Dindigul",Dindigul,Tamil Nadu,624619,9842742726,Operational
PMBJK03573,"125/5, Veera Kovil Street, Natham, Dindigul, Tamil Nadu 624401",Dindigul,Tamil Nadu,624401,7904110345,Operational
PMBJK03756,"4/285, No-wel Society, Kamatchi Nagar, Malai Patti, Thottanoothu, Dindigul",Dindigul,Tamil Nadu,624003,9500569256,Operational
PMBJK04073,"30B, Shop No-2, Enamal Factory Road, Mettupatti, Dindigul",Dindigul,Tamil Nadu,624002,9095877691,Operational
PMBJK04666,"3, Siva Complex, Paraipatty Road, Gopalpatty, Dindigul",Dindigul,Tamil Nadu,624308,9655667735,Operational
PMBJK04949,"8/141-A, Indira Nagar, Kodaikanal, Dindigul",Dindigul,Tamil Nadu,624709,9486567972,Operational
PMBJK05225,"No-416/40, Ground Floor, Shop No-2, Kulanthaiyesu Nagar, A.Vellodu, Dindigul East, Dindigul",Dindigul,Tamil Nadu,624307,9095877691,Operational
PMBJK05380,"14-16-1, Melamandai Cross Street, Post Office Road, Batla Gundu, Nillakotai, Dindigul",Dindigul,Tamil Nadu,624202,9486925893,Operational
PMBJK06301,"D.No-87, Big Bazar Street",Dindigul,Tamil Nadu,624710,9487277490,Operational
PMBJK06634,"Shop No-52, Main Road, Ground Floor, Anna Comercial complex, Sub Office Collector Road",Dindigul,Tamil Nadu,624001,9443792734,Operational
PMBJK06785,"D.No-6, Shop No-2, Ground Floor, Mounspuram 3rd Lane",Dindigul,Tamil Nadu,624001,,Operational
PMBJK06986,"D No-26E/2, Belberk Raod",Dindigul,Tamil Nadu,624001,,Operational
PMBJK07980,"D.No: 5-2-26, Ground Floor, Shop No-6, Jayacomplex, Pooncholai",Dindigul,Tamil Nadu,624302,,Operational
PMBJK08090,"Door No-108, Shop No-1, West Facing, Ground Floor, Dindigul Road, Lakshmipuram",Dindigul,Tamil Nadu,624601,,Operational
PMBJK08411,"1/67, Iyappa Complex, Sempatti Bus Stop Opposite",Dindigul,Tamil Nadu,624707,,Operational
PMBJK08490,"31, Pensioner Street, Palani Road",Dindigul,Tamil Nadu,624001,,Operational
PMBJK02113,"No-009, Gf, Shop No-1, Karuneegar Veedhi, Anaicut-632101",Vellore,Tamil Nadu,632101,8098888844,Operational
PMBJK02115,"Shop3, Thilagam Complex 21/0, 11Th East Main Roa, Kangeyanallur Road, Gandhi Nagar, Katpadi, Vellore 632006",Vellore,Tamil Nadu,632006,9445204881,Operational
PMBJK02992,"1/174, National Highway (Nh:46), Puttuthakku, Vellore",Vellore,Tamil Nadu,632517,9710943306,Operational
PMBJK03774,"Door No-88/A, Ground Floor, S. K. Road, Ambur, Vellore, Tamil Nadu-635802",Vellore,Tamil Nadu,635802,7708087265,Operational
PMBJK03825,"31/5 Officers Line, Ground Floor, Vellore",Vellore,Tamil Nadu,632001,7200655336,Operational
PMBJK04365,"16/8, Ground Floor, Shop No-1, Voc Street, Ashok Nagar, Arakkonam",Vellore,Tamil Nadu,631001,8610626663,Operational
PMBJK05318,"Door No-993/B, Ground Floor, Shop No-2, CNA Road, Vaniyambadi, Vellore",Vellore,Tamil Nadu,635751,9843290240,Operational
PMBJK05331,"170/B, Ground Floor, C.Govindarajan Street, Shop No-2, Vaniyambadi, Vellore",Vellore,Tamil Nadu,635751,7708087265,Operational
PMBJK05437,"40/3, Katpadi Road, Next To CMC Hospital, Vellore",Vellore,Tamil Nadu,632004,9443813515,Operational
